abs_ssc,name,state,area
13410,Rosemeadow,New South Wales,2.98
13411,Rosemeath,New South Wales,41.17
13412,Roseville,New South Wales,3.92
13413,Roseville Chase,New South Wales,1.26
13414,Rosewood (Port Macquarie-Hastings - NSW),New South Wales,12.79
13415,Rosewood (Snowy Valleys - NSW),New South Wales,149.86
13416,Roslyn,New South Wales,147.29
13417,Rossglen,New South Wales,4.45
13418,Rossgole,New South Wales,62.57
13419,Rossi,New South Wales,70.83
13420,Rossmore (NSW),New South Wales,16.35
13421,Roto,New South Wales,2887.78
13422,Rouchel,New South Wales,72.94
13423,Rouchel Brook,New South Wales,71.82
13424,Roughit,New South Wales,11.03
13425,Round Mountain,New South Wales,10.64
13426,Round Swamp,New South Wales,19.34
13427,Rous,New South Wales,12.69
13428,Rous Mill,New South Wales,9.95
13429,Rouse Hill,New South Wales,10.64
13430,Rowan,New South Wales,30.59
13431,Rowena,New South Wales,1231.50
13432,Rowlands Creek,New South Wales,27.59
13433,Royal National Park,New South Wales,139.16
13434,Royalla,New South Wales,42.90
13435,Rozelle,New South Wales,1.83
13436,Ruby Creek,New South Wales,29.02
13437,Rufus,New South Wales,1550.77
13438,Rugby,New South Wales,206.78
13439,Rukenvale,New South Wales,9.53
13440,Run-o-Waters,New South Wales,9.21
13441,Running Stream,New South Wales,269.64
13442,Runnyford,New South Wales,46.99
13443,Ruse,New South Wales,2.60
13444,Rushcutters Bay,New South Wales,0.16
13445,Rushes Creek,New South Wales,175.51
13446,Rushforth,New South Wales,35.11
13447,Russell Lea,New South Wales,1.02
13448,Russell Vale,New South Wales,2.21
13449,Rutherford,New South Wales,13.47
13450,Ruthven,New South Wales,17.71
13451,Ryan (NSW),New South Wales,63.53
13452,Rydal,New South Wales,61.08
13453,Rydalmere,New South Wales,3.80
13454,Ryde,New South Wales,7.10
13455,Rye Park,New South Wales,326.38
13456,Ryhope,New South Wales,1.69
13457,Rylstone,New South Wales,124.13
13458,Sackville,New South Wales,5.09
13459,Sackville North,New South Wales,13.09
13460,Saddleback Mountain,New South Wales,6.47
13461,Sadleir,New South Wales,0.90
13462,Safety Beach (NSW),New South Wales,1.66
13463,Salamander Bay,New South Wales,8.56
13464,Salisbury (NSW),New South Wales,103.77
13465,Salisbury Plains,New South Wales,235.65
13466,Sallys Flat,New South Wales,54.18
13467,Salt Ash,New South Wales,51.30
13468,Saltwater,New South Wales,5.60
13469,San Isidore,New South Wales,4.93
13470,San Remo (NSW),New South Wales,2.28
13471,Sancrox,New South Wales,25.59
13472,Sanctuary Point,New South Wales,5.99
13473,Sandbar,New South Wales,2.59
13474,Sandgate (NSW),New South Wales,2.31
13475,Sandigo,New South Wales,339.61
13476,Sandilands (NSW),New South Wales,18.30
13477,Sandon (NSW),New South Wales,5.65
13478,Sandringham (NSW),New South Wales,0.50
13479,Sandy Beach,New South Wales,13.47
13480,Sandy Creek (Cobar - NSW),New South Wales,4813.84
13481,Sandy Creek (Upper Hunter Shire - NSW),New South Wales,68.79
13482,Sandy Crossing,New South Wales,2.12
13483,Sandy Flat,New South Wales,172.24
13484,Sandy Gully (NSW),New South Wales,10.07
13485,Sandy Hill,New South Wales,175.33
13486,Sandy Hollow,New South Wales,46.38
13487,Sandy Point (NSW),New South Wales,0.40
13488,Sanger,New South Wales,51.56
13489,Sans Souci,New South Wales,3.07
13490,Sapphire,New South Wales,103.73
13491,Sapphire Beach,New South Wales,7.83
13492,Saratoga,New South Wales,2.37
13493,Sassafras (NSW),New South Wales,116.45
13494,Saumarez,New South Wales,26.92
13495,Saumarez Ponds,New South Wales,28.42
13496,Savernake,New South Wales,389.02
13497,Sawpit Creek,New South Wales,37.05
13498,Sawtell,New South Wales,3.71
13499,Sawyers Gully,New South Wales,33.01
13500,Scarborough (NSW),New South Wales,2.08
13501,Scheyville,New South Wales,7.41
13502,Schofields,New South Wales,13.88
13503,Scone,New South Wales,108.71
13504,Scotia,New South Wales,4159.43
13505,Scotland Island,New South Wales,0.55
13506,Scotts Creek (NSW),New South Wales,109.06
13507,Scotts Flat,New South Wales,7.35
13508,Scotts Head,New South Wales,6.45
13509,Seaforth (NSW),New South Wales,3.11
13510,Seaham,New South Wales,38.64
13511,Seahampton,New South Wales,6.05
13512,Seal Rocks,New South Wales,19.33
13513,Sebastopol (NSW),New South Wales,127.48
13514,Sedgefield,New South Wales,14.75
13515,Seelands,New South Wales,28.42
13516,Sefton,New South Wales,1.81
13517,Segenhoe,New South Wales,72.31
13518,Seven Hills (NSW),New South Wales,9.63
13519,Seven Oaks,New South Wales,5.14
13520,Sextonville,New South Wales,54.23
13521,Shadforth (NSW),New South Wales,18.12
13522,Shallow Bay,New South Wales,23.04
13523,Shalvey,New South Wales,1.58
13524,Shanes Park,New South Wales,8.75
13525,Shannon Brook,New South Wales,64.02
13526,Shannon Vale,New South Wales,156.68
13527,Shannondale,New South Wales,57.68
13528,Shannons Flat,New South Wales,209.14
13529,Shark Creek,New South Wales,51.77
13530,Sharps Creek,New South Wales,41.25
13531,Sheedys Gully,New South Wales,1.62
13532,Shell Cove,New South Wales,10.07
13533,Shellharbour,New South Wales,2.48
13534,Shellharbour City Centre,New South Wales,0.73
13535,Shelly Beach (NSW),New South Wales,1.16
13536,Sherwood (Clarence Valley - NSW),New South Wales,102.33
13537,Sherwood (Kempsey - NSW),New South Wales,14.74
13538,Sherwood (Kyogle - NSW),New South Wales,24.40
13539,Shoal Bay (NSW),New South Wales,4.02
13540,Shoalhaven Heads,New South Wales,3.93
13541,Shooters Hill,New South Wales,108.53
13542,Shortland,New South Wales,6.56
13543,Silent Grove,New South Wales,231.67
13544,Silverdale (NSW),New South Wales,48.42
13545,Silverton (NSW),New South Wales,1159.81
13546,Silverwater (Lake Macquarie - NSW),New South Wales,0.90
13547,Silverwater (Parramatta - NSW),New South Wales,2.70
13548,Simpkins Creek,New South Wales,15.43
13549,Singleton (NSW),New South Wales,4.36
13550,Singleton Heights,New South Wales,3.79
13551,Singleton Military Area,New South Wales,137.30
13552,Singletons Mill,New South Wales,6.02
13553,Six Mile Swamp,New South Wales,39.46
13554,Skennars Head,New South Wales,7.42
13555,Skillion Flat,New South Wales,16.58
13556,Skinners Shoot,New South Wales,4.90
13557,Sleepy Hollow,New South Wales,11.60
13558,Smeaton Grange,New South Wales,2.77
13559,Smithfield (NSW),New South Wales,8.91
13560,Smiths Creek (Clarence Valley - NSW),New South Wales,33.67
13561,Smiths Creek (Kyogle - NSW),New South Wales,29.82
13562,Smiths Creek (Tweed - NSW),New South Wales,18.28
13563,Smiths Lake,New South Wales,15.46
13564,Smithtown,New South Wales,1.65
13565,Snakes Plain,New South Wales,87.50
13566,Snowball,New South Wales,132.60
13567,Snowy Plain,New South Wales,103.87
13568,Sodwalls,New South Wales,92.03
13569,Sofala,New South Wales,85.41
13570,Soldiers Point,New South Wales,1.09
13571,Somersby,New South Wales,79.90
13572,Somerton (NSW),New South Wales,216.23
13573,South Albury,New South Wales,4.22
13574,South Arm (Clarence Valley - NSW),New South Wales,17.72
13575,South Arm (Nambucca - NSW),New South Wales,97.37
13576,South Ballina,New South Wales,3.02
13577,South Bathurst,New South Wales,4.65
13578,South Bowenfels,New South Wales,30.71
13579,South Coogee,New South Wales,1.13
13580,South Durras,New South Wales,12.19
13581,South Golden Beach,New South Wales,0.93
13582,South Grafton,New South Wales,24.93
13583,South Granville,New South Wales,2.19
13584,South Gundagai,New South Wales,217.81
13585,South Gundurimba,New South Wales,56.31
13586,South Guyra,New South Wales,1.80
13587,South Hurstville,New South Wales,1.04
13588,South Kempsey,New South Wales,66.27
13589,South Lismore,New South Wales,8.87
13590,South Littleton,New South Wales,0.45
13591,South Maitland,New South Wales,1.72
13592,South Maroota,New South Wales,34.86
13593,South Murwillumbah,New South Wales,11.32
13594,South Nowra,New South Wales,8.62
13595,South Pambula,New South Wales,8.12
13596,South Penrith,New South Wales,5.06
13597,South Tamworth,New South Wales,6.73
13598,South Turramurra,New South Wales,3.06
13599,South Wentworthville,New South Wales,1.81
13600,South West Rocks,New South Wales,13.68
13601,South Windsor,New South Wales,8.91
13602,South Wolumla,New South Wales,92.56
13603,Southampton (NSW),New South Wales,9.68
13604,Southgate,New South Wales,35.14
13605,Speers Point,New South Wales,3.06
13606,Speewa,New South Wales,126.33
13607,Spencer,New South Wales,32.03
13608,Spicers Creek,New South Wales,214.34
13609,Spicketts Creek,New South Wales,16.82
13610,Splitters Creek,New South Wales,33.10
13611,Spring Creek (NSW),New South Wales,15.52
13612,Spring Farm (NSW),New South Wales,6.36
13613,Spring Flat,New South Wales,61.11
13614,Spring Grove,New South Wales,36.60
13615,Spring Hill (Cabonne - NSW),New South Wales,27.99
13616,Spring Hill (Wollongong - NSW),New South Wales,3.42
13617,Spring Mountain (NSW),New South Wales,63.71
13618,Spring Plains,New South Wales,536.63
13619,Spring Ridge,New South Wales,515.18
13620,Spring Terrace,New South Wales,24.06
13621,Springdale (NSW),New South Wales,133.63
13622,Springdale Heights,New South Wales,6.88
13623,Springfield (Central Coast - NSW),New South Wales,4.59
13624,Springfield (Snowy Monaro Regional - NSW),New South Wales,199.22
13625,Springrange,New South Wales,77.93
13626,Springside (NSW),New South Wales,60.27
13627,Springvale (Lithgow - NSW),New South Wales,9.05
13628,Springvale (Wagga Wagga - NSW),New South Wales,16.36
13629,Springwood (NSW),New South Wales,19.40
13630,St Albans (NSW),New South Wales,107.43
13631,St Andrews (NSW),New South Wales,2.08
13632,St Clair (Penrith - NSW),New South Wales,7.20
13633,St Clair (Singleton - NSW),New South Wales,48.77
13634,St Fillans,New South Wales,20.66
13635,St George (NSW),New South Wales,89.65
13636,St Georges Basin,New South Wales,45.11
13637,St Helens Park,New South Wales,5.16
13638,St Huberts Island,New South Wales,0.54
13639,St Ives (NSW),New South Wales,14.26
13640,St Ives Chase,New South Wales,3.48
13641,St Johns Park,New South Wales,1.98
13642,St Leonards (NSW),New South Wales,0.80
13643,St Marys (NSW),New South Wales,9.70
13644,St Peters (NSW),New South Wales,1.73
13645,Stanborough,New South Wales,96.64
13646,Stanbridge,New South Wales,73.03
13647,Stanford Merthyr,New South Wales,0.74
13648,Stanhope (NSW),New South Wales,38.58
13649,Stanhope Gardens,New South Wales,2.84
13650,Stanmore (NSW),New South Wales,1.22
13651,Stannifer,New South Wales,73.61
13652,Stannum,New South Wales,74.49
13653,Stanwell Park,New South Wales,3.04
13654,Stanwell Tops,New South Wales,4.69
13655,State Mine Gully,New South Wales,18.49
13656,Steam Plains,New South Wales,645.43
13657,Steeple Flat,New South Wales,113.94
13658,Stewarts Brook,New South Wales,122.59
13659,Stewarts River,New South Wales,13.85
13660,Stockinbingal,New South Wales,262.37
13661,Stockrington,New South Wales,18.28
13662,Stockton (NSW),New South Wales,3.59
13663,Stockyard Creek (NSW),New South Wales,47.36
13664,Stokers Siding,New South Wales,31.28
13665,Stonehenge (NSW),New South Wales,74.01
13666,Stonequarry,New South Wales,30.96
13667,Stony Chute,New South Wales,21.02
13668,Stony Creek (Bega Valley - NSW),New South Wales,27.90
13669,Stony Creek (Mid-Western Regional - NSW),New South Wales,22.00
13670,Stony Crossing,New South Wales,119.43
13671,Stotts Creek,New South Wales,6.73
13672,Stratford (NSW),New South Wales,36.69
13673,Strathcedar,New South Wales,17.89
13674,Stratheden,New South Wales,47.19
13675,Strathfield (NSW),New South Wales,6.57
13676,Strathfield South,New South Wales,2.51
13677,Stroud,New South Wales,176.94
13678,Stroud Hill,New South Wales,15.51
13679,Stroud Road,New South Wales,57.24
13680,Stuart Town,New South Wales,142.81
13681,Stuarts Point,New South Wales,16.80
13682,Stubbo,New South Wales,124.21
13683,Stud Park,New South Wales,118.10
13684,Suffolk Park,New South Wales,4.22
13685,Sugarloaf (NSW),New South Wales,34.81
13686,Summer Hill (Dungog - NSW),New South Wales,44.99
13687,Summer Hill (Inner West - NSW),New South Wales,1.20
13688,Summer Hill Creek,New South Wales,18.11
13689,Summer Island,New South Wales,13.31
13690,Summerland Point,New South Wales,3.06
13691,Sun Valley (NSW),New South Wales,2.29
13692,Sunny Corner,New South Wales,43.65
13693,Sunset Strip (NSW),New South Wales,3.68
13694,Sunshine (NSW),New South Wales,0.76
13695,Sunshine Bay,New South Wales,1.33
13696,Suntop,New South Wales,115.83
13697,Surf Beach (NSW),New South Wales,4.36
13698,Surfside,New South Wales,2.77
13699,Surry Hills,New South Wales,1.32
13700,Sussex Inlet,New South Wales,36.36
13701,Sutherland (NSW),New South Wales,3.57
13702,Sutton (NSW),New South Wales,144.81
13703,Sutton Forest,New South Wales,106.41
13704,Swan Bay (Port Stephens - NSW),New South Wales,31.64
13705,Swan Bay (Richmond Valley - NSW),New South Wales,38.51
13706,Swan Creek (NSW),New South Wales,9.15
13707,Swan Vale,New South Wales,94.59
13708,Swanbrook,New South Wales,33.96
13709,Swanhaven,New South Wales,2.13
13710,Swans Crossing,New South Wales,25.04
13711,Swansea (NSW),New South Wales,4.87
13712,Swansea Heads,New South Wales,0.86
13713,Sweetmans Creek,New South Wales,10.59
13714,Sydenham (NSW),New South Wales,0.27
13715,Sydney,New South Wales,2.94
13716,Sydney Olympic Park,New South Wales,6.63
13717,Sylvania,New South Wales,3.38
13718,Sylvania Waters,New South Wales,1.06
13719,Tabbil Creek,New South Wales,17.33
13720,Tabbimoble,New South Wales,153.77
13721,Tabbita,New South Wales,453.77
13722,Table Top,New South Wales,175.33
13723,Tabulam,New South Wales,356.35
13724,Tacoma,New South Wales,2.18
13725,Tacoma South,New South Wales,1.48
13726,Tahlee,New South Wales,3.00
13727,Tahmoor,New South Wales,16.98
13728,Talarm,New South Wales,29.25
13729,Talawanta,New South Wales,1234.24
13730,Talbingo,New South Wales,88.31
13731,Tallawang,New South Wales,194.52
13732,Tallimba,New South Wales,610.94
13733,Tallong,New South Wales,198.31
13734,Tallowal,New South Wales,92.00
13735,Tallowwood Ridge,New South Wales,47.59
13736,Tallwood,New South Wales,34.73
13737,Tallwoods Village,New South Wales,2.44
13738,Talmalmo,New South Wales,263.30
13739,Talofa,New South Wales,5.42
13740,Taloumbi,New South Wales,54.11
13741,Tamarama,New South Wales,0.30
13742,Tamban,New South Wales,68.11
13743,Tambar Springs,New South Wales,664.22
13744,Tambaroora,New South Wales,59.94
13745,Taminda,New South Wales,7.67
13746,Tamworth,New South Wales,1.20
13747,Tanglewood,New South Wales,5.45
13748,Tanilba Bay,New South Wales,13.03
13749,Tanja,New South Wales,48.34
13750,Tannabar,New South Wales,237.19
13751,Tannas Mount,New South Wales,59.55
13752,Tantangara,New South Wales,142.65
13753,Tantawangalo,New South Wales,198.80
13754,Tantonan,New South Wales,173.98
13755,Tapitallee,New South Wales,18.78
13756,Tara (NSW),New South Wales,89.34
13757,Taradale (NSW),New South Wales,66.26
13758,Tarago,New South Wales,310.00
13759,Taralga,New South Wales,119.38
13760,Tarana,New South Wales,139.57
13761,Tarban,New South Wales,104.10
13762,Tarbuck Bay,New South Wales,5.29
13763,Tarcutta,New South Wales,413.11
13764,Taree,New South Wales,47.85
13765,Taree South,New South Wales,7.13
13766,Taren Point,New South Wales,1.36
13767,Tarlo,New South Wales,94.86
13768,Tarraganda,New South Wales,12.54
13769,Tarrawanna,New South Wales,2.51
13770,Tarriaro,New South Wales,240.12
13771,Tarro,New South Wales,5.79
13772,Tascott,New South Wales,2.13
13773,Tatham,New South Wales,67.87
13774,Tathra,New South Wales,20.76
13775,Tatton,New South Wales,1.77
13776,Taylors Arm,New South Wales,18.41
13777,Taylors Beach (NSW),New South Wales,5.34
13778,Taylors Flat,New South Wales,186.32
13779,Tea Gardens,New South Wales,81.55
13780,Telarah,New South Wales,1.43
13781,Telegraph Point,New South Wales,26.25
13782,Telopea,New South Wales,1.51
13783,Temagog,New South Wales,84.90
13784,Temora,New South Wales,298.16
13785,Tempe,New South Wales,1.85
13786,Ten Mile Hollow,New South Wales,4.60
13787,Tenambit,New South Wales,2.00
13788,Tenandra,New South Wales,566.88
13789,Tennyson (NSW),New South Wales,8.70
13790,Tennyson Point,New South Wales,0.45
13791,Tenterden (NSW),New South Wales,77.44
13792,Tenterfield,New South Wales,669.79
13793,Teralba,New South Wales,14.25
13794,Terania Creek,New South Wales,20.04
13795,Terara,New South Wales,8.83
13796,Teridgerie,New South Wales,589.73
13797,Termeil,New South Wales,63.64
13798,Terrabella,New South Wales,24.54
13799,Terrace Creek,New South Wales,44.21
13800,Terragon,New South Wales,14.35
13801,Terramungamine,New South Wales,202.98
13802,Terranora,New South Wales,11.79
13803,Terreel,New South Wales,146.23
13804,Terrey Hills,New South Wales,8.45
13805,Terrigal,New South Wales,8.69
13806,Terry Hie Hie,New South Wales,426.45
13807,Teven,New South Wales,21.82
13808,Tewinga,New South Wales,7.26
13809,Texas (NSW),New South Wales,184.48
13810,Thalgarrah,New South Wales,354.74
13811,Tharbogang,New South Wales,110.54
13812,The Angle,New South Wales,22.54
13813,The Bight,New South Wales,7.56
13814,The Branch,New South Wales,107.15
13815,The Brothers,New South Wales,119.52
13816,The Channon,New South Wales,18.44
13817,The Devils Wilderness,New South Wales,107.47
13818,The Entrance,New South Wales,1.65
13819,The Entrance North,New South Wales,1.02
13820,The Freshwater,New South Wales,26.32
13821,The Gap (Richmond Valley - NSW),New South Wales,47.52
13822,The Gap (Wagga Wagga - NSW),New South Wales,145.97
13823,The Glen (NSW),New South Wales,8.02
13824,The Gulf,New South Wales,532.13
13825,The Hatch,New South Wales,12.78
13826,The Hill,New South Wales,0.55
13827,The Junction,New South Wales,0.39
13828,The Lagoon,New South Wales,88.54
13829,The Marra,New South Wales,3001.04
13830,The Meadows,New South Wales,16.44
13831,The Oaks,New South Wales,38.92
13832,The Pilliga,New South Wales,2753.64
13833,The Pinnacles,New South Wales,16.75
13834,The Pocket,New South Wales,15.87
13835,The Ponds,New South Wales,4.65
13836,The Ridgeway,New South Wales,2.27
13837,The Risk,New South Wales,20.89
13838,The Rock,New South Wales,286.54
13839,The Rocks (Bathurst Regional - NSW),New South Wales,40.43
13840,The Rocks (Sydney - NSW),New South Wales,0.20
13841,The Sandon,New South Wales,20.35
13842,The Slopes,New South Wales,3.50
13843,The Whiteman,New South Wales,20.53
13844,Theresa Creek (NSW),New South Wales,34.89
13845,Theresa Park,New South Wales,16.85
13846,Thirldene,New South Wales,158.89
13847,Thirlmere,New South Wales,32.83
13848,Thirroul,New South Wales,4.87
13849,Thora,New South Wales,73.74
13850,Thornleigh,New South Wales,3.87
13851,Thornton (NSW),New South Wales,16.61
13852,Thrumster,New South Wales,11.71
13853,Thuddungra,New South Wales,161.93
13854,Thule,New South Wales,253.83
13855,Thumb Creek,New South Wales,85.09
13856,Thurgoona,New South Wales,35.63
13857,Thyra,New South Wales,80.04
13858,Tianjara,New South Wales,81.16
13859,Tibbuc,New South Wales,38.53
13860,Tibooburra,New South Wales,12244.56
13861,Tichborne,New South Wales,104.21
13862,Tichular,New South Wales,34.36
13863,Tighes Hill,New South Wales,0.80
13864,Tilba Tilba,New South Wales,22.37
13865,Tilbuster,New South Wales,39.55
13866,Tilligerry Creek,New South Wales,7.54
13867,Tilpa,New South Wales,6905.88
13868,Timbarra (NSW),New South Wales,144.78
13869,Timbillica,New South Wales,106.83
13870,Timbumburi,New South Wales,42.72
13871,Timor (NSW),New South Wales,202.31
13872,Tindarey,New South Wales,3360.50
13873,Tinderry,New South Wales,272.87
13874,Tingha,New South Wales,270.65
13875,Tingira Heights,New South Wales,1.82
13876,Tinonee,New South Wales,16.48
13877,Tinpot,New South Wales,103.58
13878,Tintenbar,New South Wales,19.90
13879,Tintinhull,New South Wales,18.83
13880,Tiona,New South Wales,0.67
13881,Tipperary (NSW),New South Wales,31.93
13882,Tiri,New South Wales,11.25
13883,Tirrannaville,New South Wales,145.73
13884,Titaatee Creek,New South Wales,12.12
13885,Tocal (NSW),New South Wales,21.09
13886,Tocumwal,New South Wales,388.21
13887,Tolland,New South Wales,2.09
13888,Tolwong,New South Wales,106.46
13889,Tomago,New South Wales,34.93
13890,Tomakin,New South Wales,3.88
13891,Tomalla,New South Wales,276.84
13892,Tombong,New South Wales,130.76
13893,Tomboye,New South Wales,83.88
13894,Tomerong,New South Wales,55.95
13895,Tomewin,New South Wales,5.65
13896,Tomingley,New South Wales,834.04
13897,Tomki,New South Wales,10.16
13898,Toms Creek,New South Wales,59.77
13899,Tonderburine,New South Wales,451.63
13900,Tongarra,New South Wales,22.02
13901,Toogong,New South Wales,93.68
13902,Tooleybuc,New South Wales,120.05
13903,Toolijooa,New South Wales,8.16
13904,Tooloom,New South Wales,60.34
13905,Tooloon,New South Wales,498.19
13906,Tooma,New South Wales,230.65
13907,Toongabbie (NSW),New South Wales,4.73
13908,Toongi,New South Wales,190.34
13909,Toonumbar,New South Wales,101.62
13910,Tooranie,New South Wales,182.08
13911,Tooraweenah,New South Wales,509.85
13912,Toormina,New South Wales,5.40
13913,Toorooka,New South Wales,97.24
13914,Toothdale,New South Wales,24.96
13915,Tootool,New South Wales,119.46
13916,Toowoon Bay,New South Wales,0.55
13917,Topi Topi,New South Wales,23.94
13918,Toronto,New South Wales,9.33
13919,Torrington (NSW),New South Wales,262.67
13920,Torryburn (Dungog - NSW),New South Wales,22.21
13921,Torryburn (Uralla - NSW),New South Wales,150.09
13922,Totnes Valley,New South Wales,46.77
13923,Tottenham (NSW),New South Wales,1621.62
13924,Touga,New South Wales,81.64
13925,Toukley,New South Wales,3.68
13926,Towallum,New South Wales,151.55
13927,Towamba,New South Wales,132.27
13928,Townsend,New South Wales,3.22
13929,Towradgi,New South Wales,1.43
13930,Towrang,New South Wales,55.05
13931,Tralee,New South Wales,13.47
13932,Trangie,New South Wales,1027.97
13933,Tregeagle,New South Wales,20.63
13934,Tregear,New South Wales,1.64
13935,Trenayr,New South Wales,10.88
13936,Trentham Cliffs,New South Wales,13.79
13937,Trewilga,New South Wales,6.51
13938,Triamble,New South Wales,254.37
13939,Triangle Flat,New South Wales,145.83
13940,Trundle,New South Wales,879.05
13941,Trungley Hall,New South Wales,152.30
13942,Trunkey Creek,New South Wales,67.93
13943,Tubbamurra,New South Wales,52.98
13944,Tubbul,New South Wales,134.37
13945,Tucabia,New South Wales,35.06
13946,Tucki Tucki,New South Wales,17.43
13947,Tuckombil,New South Wales,8.82
13948,Tuckurimba,New South Wales,15.69
13949,Tuena,New South Wales,231.79
13950,Tuggerah,New South Wales,9.33
13951,Tuggerawong,New South Wales,1.49
13952,Tugrabakh,New South Wales,33.17
13953,Tullakool,New South Wales,297.78
13954,Tullamore,New South Wales,1358.13
13955,Tullarwalla,New South Wales,20.64
13956,Tullera,New South Wales,15.55
13957,Tullibigeal,New South Wales,1095.60
13958,Tullimbar,New South Wales,3.88
13959,Tulloona,New South Wales,363.16
13960,Tullymorgan,New South Wales,58.51
13961,Tumbarumba,New South Wales,231.70
13962,Tumbi Umbi,New South Wales,13.11
13963,Tumblong,New South Wales,129.04
13964,Tumbulgum,New South Wales,8.55
13965,Tumorrama,New South Wales,195.20
13966,Tumut,New South Wales,29.51
13967,Tumut Plains,New South Wales,9.19
13968,Tuncester,New South Wales,10.95
13969,Tuncurry,New South Wales,15.67
13970,Tunglebung,New South Wales,48.49
13971,Tuntable Creek,New South Wales,19.19
13972,Tuppal,New South Wales,92.02
13973,Tura Beach,New South Wales,7.01
13974,Turill,New South Wales,407.70
13975,Turlinjah,New South Wales,13.31
13976,Turners Flat,New South Wales,25.11
13977,Turondale,New South Wales,84.05
13978,Tuross,New South Wales,106.76
13979,Tuross Head,New South Wales,15.85
13980,Turramurra,New South Wales,6.00
13981,Turrawan,New South Wales,84.29
13982,Turrella,New South Wales,0.64
13983,Turvey Park,New South Wales,3.75
13984,Tweed Heads,New South Wales,3.76
13985,Tweed Heads South,New South Wales,8.30
13986,Tweed Heads West,New South Wales,9.97
13987,Twelve Mile,New South Wales,175.36
13988,Twelve Mile Creek,New South Wales,22.67
13989,Twelve Mile Peg,New South Wales,78.24
13990,Twenty Forests,New South Wales,8.87
13991,Twin Rivers,New South Wales,291.00
13992,Two Mile Flat,New South Wales,81.46
13993,Tyagarah,New South Wales,17.74
13994,Tyalgum,New South Wales,30.83
13995,Tyalgum Creek,New South Wales,31.62
13996,Tygalgah,New South Wales,18.45
13997,Tyndale,New South Wales,42.02
13998,Tyringham,New South Wales,84.02
13999,Uarbry,New South Wales,172.55
14000,Uki,New South Wales,16.34
14001,Ulamambri,New South Wales,183.08
14002,Ulan,New South Wales,295.10
14003,Ulladulla,New South Wales,13.55
14004,Ulmarra,New South Wales,60.33
14005,Ulong,New South Wales,34.66
14006,Ultimo,New South Wales,0.56
14007,Umina Beach,New South Wales,6.99
14008,Unanderra,New South Wales,6.50
14009,Underbank,New South Wales,50.69
14010,Undercliffe,New South Wales,39.83
14011,Ungarie,New South Wales,858.11
14012,Unumgar,New South Wales,42.34
14013,Upper Allyn,New South Wales,147.05
14014,Upper Bingara,New South Wales,85.32
14015,Upper Burringbar,New South Wales,18.08
14016,Upper Bylong,New South Wales,142.98
14017,Upper Colo,New South Wales,55.72
14018,Upper Coopers Creek,New South Wales,7.50
14019,Upper Copmanhurst,New South Wales,23.25
14020,Upper Corindi,New South Wales,64.42
14021,Upper Crystal Creek,New South Wales,23.69
14022,Upper Dartbrook,New South Wales,224.39
14023,Upper Duck Creek,New South Wales,51.53
14024,Upper Duroby,New South Wales,5.56
14025,Upper Eden Creek,New South Wales,52.37
14026,Upper Fine Flower,New South Wales,197.55
14027,Upper Growee,New South Wales,17.09
14028,Upper Horseshoe Creek,New South Wales,42.70
14029,Upper Horton,New South Wales,595.36
14030,Upper Kangaroo River,New South Wales,37.63
14031,Upper Kangaroo Valley,New South Wales,11.64
14032,Upper Karuah River,New South Wales,180.89
14033,Upper Lansdowne,New South Wales,84.44
14034,Upper Macdonald,New South Wales,55.61
14035,Upper Main Arm,New South Wales,16.80
14036,Upper Mangrove,New South Wales,43.77
14037,Upper Manilla,New South Wales,187.49
14038,Upper Mongogarie,New South Wales,97.70
14039,Upper Myall,New South Wales,53.26
14040,Upper Nile,New South Wales,221.44
14041,Upper Orara,New South Wales,110.03
14042,Upper Pappinbarra,New South Wales,99.03
14043,Upper Rollands Plains,New South Wales,71.76
14044,Upper Rouchel,New South Wales,247.98
14045,Upper Taylors Arm,New South Wales,40.38
14046,Upper Tooloom,New South Wales,251.68
14047,Upper Turon,New South Wales,44.47
14048,Upper Wilsons Creek,New South Wales,9.33
14049,Upsalls Creek,New South Wales,13.62
14050,Uralba,New South Wales,11.63
14051,Uralla (NSW),New South Wales,193.52
14052,Urana,New South Wales,1073.40
14053,Urangeline,New South Wales,152.01
14054,Urangeline East,New South Wales,97.50
14055,Uranquinty,New South Wales,132.40
14056,Urawilkie,New South Wales,513.40
14057,Urbenville,New South Wales,182.71
14058,Uriarra,New South Wales,205.63
14059,Urila,New South Wales,40.74
14060,Urliup,New South Wales,15.43
14061,Urunga,New South Wales,48.51
14062,Utungun,New South Wales,27.75
14063,Vacy,New South Wales,65.45
14064,Vale Of Clwydd,New South Wales,2.16
14065,Valentine,New South Wales,4.91
14066,Valery,New South Wales,53.91
14067,Valla,New South Wales,80.68
14068,Valla Beach,New South Wales,3.33
14069,Valley Heights,New South Wales,2.18
14070,Varroville,New South Wales,7.26
14071,Vaucluse,New South Wales,3.08
14072,Verges Creek,New South Wales,23.00
14073,Verona,New South Wales,65.69
14074,Villawood,New South Wales,3.93
14075,Vincentia,New South Wales,13.28
14076,Vineyard,New South Wales,11.01
14077,Violet Hill,New South Wales,9.68
14078,Vittoria (NSW),New South Wales,77.03
14079,Voyager Point,New South Wales,1.73
14080,Wadalba,New South Wales,3.82
14081,Wadbilliga,New South Wales,262.22
14082,Wadeville,New South Wales,12.97
14083,Wagga Wagga,New South Wales,8.85
