school_id,name,suburb,state,postcode,sector,school_type,lat,lng
42516,Glen Innes High School,Glen Innes,NSW,2370,Government,Secondary,-29.744294,151.742487
42517,Inverell High School,Inverell,NSW,2360,Government,Secondary,-29.765729,151.110782
42518,Tamworth High School,South Tamworth,NSW,2340,Government,Secondary,-31.105768,150.916936
42519,Narrabri High School,Narrabri,NSW,2390,Government,Secondary,-30.335548,149.78267
42520,Quirindi High School,Quirindi,NSW,2343,Government,Secondary,-31.501631,150.680087
42521,Gunnedah High School,Gunnedah,NSW,2380,Government,Secondary,-30.982637,150.248768
42522,Wee Waa High School,Wee Waa,NSW,2388,Government,Secondary,-30.219777,149.457028
42523,Tenterfield High School,Tenterfield,NSW,2372,Government,Secondary,-29.053727,152.016829
42524,Oxley High School,North Tamworth,NSW,2340,Government,Secondary,-31.077903,150.939078
42525,Moree Secondary College Carol Ave Campus,Moree East,NSW,2400,Government,Secondary,-29.48198938,149.8398544
42526,Macintyre High School,Inverell,NSW,2360,Government,Secondary,-29.7691157,151.1304281
42527,Duval High School,Armidale,NSW,2350,Government,Secondary,-30.49454021,151.6652107
42528,Warialda High School,Warialda,NSW,2402,Government,Secondary,-29.547875,150.574806
42529,Peel High School,Tamworth,NSW,2340,Government,Secondary,-31.099764,150.89299
42530,Adelong Public School,Adelong,NSW,2729,Government,Primary,-35.312333,148.062802
42531,Albury Public School,Albury,NSW,2640,Government,Primary,-36.082454,146.919253
42532,Albury West Public School,Albury,NSW,2640,Government,Primary,-36.07783,146.895548
42533,Ardlethan Central School,Ardlethan,NSW,2665,Government,Combined,-34.354098,146.900557
42534,Ariah Park Central School,Ariah Park,NSW,2665,Government,Combined,-34.346925,147.218018
42535,Balranald Central School,Balranald,NSW,2715,Government,Combined,-34.63630369,143.5637836
42536,Barellan Central School,Barellan,NSW,2665,Government,Combined,-34.287799,146.571928
42537,Barham Public School,Barham,NSW,2732,Government,Primary,-35.626915,144.127977
42538,Barmedman Public School,Barmedman,NSW,2668,Government,Primary,-34.148277,147.385078
42539,Barooga Public School,Barooga,NSW,3644,Government,Primary,-35.912963,145.695985
42540,Batlow Technology School,Batlow,NSW,2730,Government,Combined,-35.523007,148.146548
42541,Beckom Public School,Beckom,NSW,2665,Government,Primary,-34.327211,146.962928
42542,Beelbangera Public School,Beelbangera,NSW,2680,Government,Primary,-34.252836,146.101067
42543,Berrigan Public School,Berrigan,NSW,2712,Government,Primary,-35.659667,145.815664
42545,Binalong Public School,Binalong,NSW,2584,Government,Primary,-34.670108,148.625718
42546,Binya Public School,Binya,NSW,2665,Government,Primary,-34.228678,146.353034
42547,Blighty Public School,Blighty,NSW,2713,Government,Primary,-35.580094,145.349272
42548,Bongongo Public School,Adjungbilly,NSW,2727,Government,Primary,-35.08463,148.399517
42549,Booligal Public School,Booligal,NSW,2711,Government,Primary,-33.86704,144.886395
42550,Boree Creek Public School,Boree Creek,NSW,2652,Government,Primary,-35.105937,146.606338
42551,Bribbaree Public School,Bribbaree,NSW,2594,Government,Primary,-34.12042,147.874699
42552,Brocklesby Public School,Brocklesby,NSW,2642,Government,Primary,-35.823911,146.677989
42553,Brungle Public School,Brungle,NSW,2722,Government,Primary,-35.156755,148.233572
42554,Bunnaloo Public School,Bunnaloo,NSW,2731,Government,Primary,-35.786399,144.597923
42555,Burrumbuttock Public School,Burrumbuttock,NSW,2642,Government,Primary,-35.837489,146.800049
42556,Uranquinty Public School,Uranquinty,NSW,2652,Government,Primary,-35.188793,147.249486
42557,Carrathool Public School,Carrathool,NSW,2711,Government,Primary,-34.40840658,145.4314642
42558,Collingullie Public School,Collingullie,NSW,2650,Government,Primary,-35.09019,147.127156
42559,Conargo Public School,Conargo,NSW,2710,Government,Primary,-35.305269,145.17886
42560,Coolamon Central School,Coolamon,NSW,2701,Government,Combined,-34.811904,147.201398
42561,Cootamundra Public School,Cootamundra,NSW,2590,Government,Primary,-34.638914,148.026809
42562,Corowa Public School,Corowa,NSW,2646,Government,Primary,-35.992545,146.3949
42563,Corowa South Public School,Corowa,NSW,2646,Government,Primary,-36.020988,146.376176
42564,Culcairn Public School,Culcairn,NSW,2660,Government,Primary,-35.668284,147.039992
42565,Darlington Point Public School,Darlington Point,NSW,2706,Government,Primary,-34.572807,145.993878
42566,Euabalong West Public School,Euabalong West,NSW,2877,Government,Primary,-33.05583,146.397128
42567,Eurongilly Public School,Eurongilly,NSW,2663,Government,Primary,-34.91017,147.780957
42568,Forest Hill Public School,Forest Hill,NSW,2651,Government,Primary,-35.147875,147.467
42569,Ganmain Public School,Ganmain,NSW,2702,Government,Primary,-34.796923,147.040034
42570,Gerogery Public School,Gerogery,NSW,2642,Government,Primary,-35.83213,146.998143
42571,Goolgowi Public School,Goolgowi,NSW,2652,Government,Primary,-33.97571,145.709221
42572,Greenethorpe Public School,Greenethorpe,NSW,2809,Government,Primary,-33.997714,148.400139
42573,Griffith Public School,Griffith,NSW,2680,Government,Primary,-34.291396,146.036252
42575,Gundagai Public School,Gundagai,NSW,2722,Government,Primary,-35.052146,148.109174
42576,Gundagai South Public School,South Gundagai,NSW,2722,Government,Primary,-35.080802,148.103086
42577,Hanwood Public School,Hanwood,NSW,2680,Government,Primary,-34.32986622,146.0422099
42578,Hay Public School,Hay,NSW,2711,Government,Primary,-34.50607595,144.8441962
42579,Henty Public School,Henty,NSW,2658,Government,Primary,-35.517474,147.031248
42580,Hillston Central School,Hillston,NSW,2675,Government,Combined,-33.479904,145.54026
42581,Holbrook Public School,Holbrook,NSW,2644,Government,Primary,-35.717853,147.318953
42582,Howlong Public School,Howlong,NSW,2643,Government,Primary,-35.979939,146.636764
42583,Humula Public School,Humula,NSW,2652,Government,Primary,-35.483339,147.760583
42584,Illabo Public School,Illabo,NSW,2590,Government,Primary,-34.814002,147.741165
42585,Jerilderie Public School,Jerilderie,NSW,2716,Government,Primary,-35.354598,145.728865
42586,Jindera Public School,Jindera,NSW,2642,Government,Primary,-35.959036,146.886741
42587,Junee Public School,Junee,NSW,2663,Government,Primary,-34.873488,147.584901
42588,Junee North Public School,Junee,NSW,2663,Government,Primary,-34.855049,147.585376
42589,Ladysmith Public School,Ladysmith,NSW,2652,Government,Primary,-35.208549,147.510963
42590,Lake Albert Public School,Lake Albert,NSW,2650,Government,Primary,-35.173563,147.37924
42591,Lake Cargelligo Central School,Lake Cargelligo,NSW,2672,Government,Combined,-33.294836,146.373966
42592,Lake Wyangan Public School,Lake Wyangan,NSW,2680,Government,Primary,-34.248183,146.034238
42593,Lavington Public School,Lavington,NSW,2641,Government,Primary,-36.037411,146.928265
42594,Leeton Public School,Leeton,NSW,2705,Government,Primary,-34.546126,146.407232
42595,Lockhart Central School,Lockhart,NSW,2656,Government,Combined,-35.222753,146.714747
42596,Lowesdale Public School,Lowesdale,NSW,2646,Government,Primary,-35.856229,146.368662
42597,Maimuru Public School,Maimuru,NSW,2594,Government,Primary,-34.243066,148.214319
42599,Marrar Public School,Marrar,NSW,2652,Government,Primary,-34.828341,147.355155
42600,Mathoura Public School,Mathoura,NSW,2710,Government,Primary,-35.816079,144.902097
42601,Matong Public School,Matong,NSW,2652,Government,Primary,-34.770061,146.927303
42602,Mayrung Public School,Deniliquin,NSW,2710,Government,Primary,-35.464317,145.30879
42604,Moama Public School,Moama,NSW,2731,Government,Primary,-36.115314,144.762821
42605,Monteagle Public School,Monteagle,NSW,2594,Government,Primary,-34.192994,148.34725
42606,Moulamein Public School,Moulamein,NSW,2733,Government,Primary,-35.08927,144.032816
42607,Mullengandra Public School,Mullengandra,NSW,2644,Government,Primary,-35.900061,147.164683
42608,Mulwala Public School,Mulwala,NSW,2647,Government,Primary,-35.987094,146.006624
42610,Murringo Public School,Murringo,NSW,2586,Government,Primary,-34.29728852,148.5151785
42611,Murrumburrah Public School,Murrumburrah,NSW,2587,Government,Primary,-34.550826,148.359862
42612,Nangus Public School,Nangus,NSW,2722,Government,Primary,-35.053902,147.909106
42613,Naradhan Public School,Naradhan,NSW,2669,Government,Primary,-33.615639,146.327405
42614,Narrandera Public School,Narrandera,NSW,2700,Government,Primary,-34.744466,146.547854
42615,Oaklands Central School,Oaklands,NSW,2646,Government,Combined,-35.552669,146.171768
42616,Pleasant Hills Public School,Pleasant Hills,NSW,2658,Government,Primary,-35.46685157,146.7993134
42617,Rand Public School,Rand,NSW,2642,Government,Primary,-35.596087,146.580442
42618,Rankins Springs Public School,Rankins Springs,NSW,2669,Government,Primary,-33.83998,146.258245
42619,The Rock Central School,The Rock,NSW,2655,Government,Combined,-35.266335,147.115239
42620,Rosewood Public School,Rosewood,NSW,2652,Government,Primary,-35.670202,147.860832
42621,Savernake Public School,Savernake,NSW,2646,Government,Primary,-35.732197,146.047569
42622,Stockinbingal Public School,Stockinbingal,NSW,2725,Government,Primary,-34.497611,147.883065
42623,Tallimba Public School,Tallimba,NSW,2669,Government,Primary,-33.993586,146.877792
42624,Tarcutta Public School,Tarcutta,NSW,2652,Government,Primary,-35.278766,147.740605
42625,Temora Public School,Temora,NSW,2666,Government,Primary,-34.444843,147.535265
42626,Tharbogang Public School,Tharbogang,NSW,2680,Government,Primary,-34.26162,145.984922
42627,Thurgoona Public School,Thurgoona,NSW,2640,Government,Primary,-36.047283,146.983289
42628,Tocumwal Public School,Tocumwal,NSW,2714,Government,Primary,-35.813862,145.56885
42629,Tooleybuc Central School,Tooleybuc,NSW,2736,Government,Combined,-35.026575,143.338058
42630,Tullibigeal Central School,Tullibigeal,NSW,2669,Government,Combined,-33.422886,146.722678
42631,Tumbarumba Public School,Tumbarumba,NSW,2653,Government,Primary,-35.77635,148.013814
42632,Tumut Public School,Tumut,NSW,2720,Government,Primary,-35.302393,148.218556
42633,Ungarie Central School,Ungarie,NSW,2669,Government,Combined,-33.637104,146.977953
42634,Urana Public School,Urana,NSW,2645,Government,Primary,-35.32746,146.267129
42635,Wagga Wagga Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.10783,147.365841
42636,North Wagga Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.096215,147.379513
42637,South Wagga Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.119291,147.36681
42638,Wakool Burraboi Public School,Wakool,NSW,2710,Government,Primary,-35.46632,144.393127
42639,Walbundrie Public School,Walbundrie,NSW,2642,Government,Primary,-35.687427,146.726779
42640,Walla Walla Public School,Walla Walla,NSW,2659,Government,Primary,-35.757961,146.900625
42641,Wallendbeen Public School,Wallendbeen,NSW,2588,Government,Primary,-34.52524,148.159228
42642,Wamoon Public School,Leeton,NSW,2705,Government,Primary,-34.52534556,146.3308145
42643,Weethalle Public School,Weethalle,NSW,2669,Government,Primary,-33.880024,146.619256
42644,Whitton-Murrami Public School,Whitton,NSW,2705,Government,Primary,-34.518934,146.181248
42645,Wombat Public School,Wombat,NSW,2587,Government,Primary,-34.426627,148.245202
42646,Wyalong Public School,Wyalong,NSW,2671,Government,Primary,-33.923925,147.24207
42647,West Wyalong Public School,West Wyalong,NSW,2671,Government,Primary,-33.918502,147.204056
42648,Table Top Public School,Table Top,NSW,2640,Government,Primary,-35.9679407,147.0070789
42649,Yanco Public School,Yanco,NSW,2703,Government,Primary,-34.597911,146.411211
42650,Yenda Public School,Yenda,NSW,2681,Government,Primary,-34.252389,146.198309
42651,Yerong Creek Public School,Yerong Creek,NSW,2642,Government,Primary,-35.386787,147.060987
42652,Yoogali Public School,Yoogali,NSW,2680,Government,Primary,-34.299691,146.086176
42653,Young Public School,Young,NSW,2594,Government,Primary,-34.32118225,148.2906061
42654,Albury North Public School,Albury,NSW,2640,Government,Primary,-36.064177,146.932402
42655,Kapooka Public School,Kapooka,NSW,2661,Government,Primary,-35.15153,147.296973
42656,Finley Public School,Finley,NSW,2713,Government,Primary,-35.639399,145.574959
42657,Griffith North Public School,Griffith,NSW,2680,Government,Primary,-34.279922,146.047903
42659,Deniliquin South Public School,Deniliquin,NSW,2710,Government,Primary,-35.53771746,144.9564971
42660,Young North Public School,Young,NSW,2594,Government,Primary,-34.311036,148.305408
42661,Turvey Park Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.129059,147.357531
42662,Lavington East Public School,Lavington,NSW,2641,Government,Primary,-36.039323,146.948942
42663,Kooringal Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.148828,147.373239
42664,Temora West Public School,Temora,NSW,2666,Government,Primary,-34.451303,147.523536
42665,Mount Austin Public School,Mount Austin,NSW,2650,Government,Primary,-35.13563765,147.351693
42666,Griffith East Public School,Griffith,NSW,2680,Government,Primary,-34.286141,146.061792
42667,Khancoban Public School,Khancoban,NSW,2642,Government,Primary,-36.21405,148.131142
42668,Deniliquin North Public School,Deniliquin,NSW,2710,Government,Primary,-35.525164,144.981664
42669,Coleambally Central School,Coleambally,NSW,2707,Government,Combined,-34.804177,145.884407
42670,Talbingo Public School,Talbingo,NSW,2720,Government,Primary,-35.580023,148.300454
42671,Ashmont Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.124467,147.332815
42672,E A Southee Public School,Cootamundra,NSW,2590,Government,Primary,-34.64182,148.014878
42673,Hume Public School,Lavington,NSW,2641,Government,Primary,-36.050352,146.947268
42674,Red Hill Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.1457,147.347731
42675,Parkview Public School,Leeton,NSW,2705,Government,Primary,-34.561818,146.395819
42676,Edward Public School,Deniliquin,NSW,2710,Government,Primary,-35.524356,144.950562
42677,Franklin Public School,Tumut,NSW,2720,Government,Primary,-35.315059,148.230502
42678,Sturt Public School,Wagga Wagga,NSW,2650,Government,Primary,-35.13608,147.377439
42679,Glenroy Public School,North Albury,NSW,2640,Government,Primary,-36.05459,146.917314
42680,Springdale Heights Public School,Lavington,NSW,2641,Government,Primary,-36.031932,146.949684
42681,Clare Public School,Clare,NSW,2711,Government,Primary,-33.398005,143.94199
42682,Willans Hill School,Wagga Wagga,NSW,2650,Government,Special,-35.126266,147.369416
42683,Wewak Street School,North Albury,NSW,2640,Government,Special,-36.058451,146.929575
42684,Gadara School,Tumut,NSW,2720,Government,Special,-35.316654,148.232519
42685,Kalinda School,Griffith,NSW,2680,Government,Special,-34.292355,146.037841
42686,Gralee School,Leeton,NSW,2705,Government,Special,-34.563497,146.412229
42687,Kandeer School,North Albury,NSW,2640,Government,Special,-36.062278,146.927949
42688,The Bidgee School,Wagga Wagga,NSW,2650,Government,Special,-35.124587,147.364173
42689,Albury High School,Albury,NSW,2640,Government,Secondary,-36.072846,146.915442
42690,Griffith High School,Griffith,NSW,2680,Government,Secondary,-34.292249,146.039628
42691,Hay War Memorial High School,Hay,NSW,2711,Government,Secondary,-34.50519203,144.8410034
42692,Wagga Wagga High School,Wagga Wagga,NSW,2650,Government,Secondary,-35.124438,147.364366
42693,Yanco Agricultural High School,Yanco,NSW,2703,Government,Secondary,-34.632239,146.383678
42694,Young High School,Young,NSW,2594,Government,Secondary,-34.317142,148.291705
42695,Leeton High School,Leeton,NSW,2705,Government,Secondary,-34.54684,146.405976
42696,Narrandera High School,Narrandera,NSW,2700,Government,Secondary,-34.74421,146.567177
42697,Temora High School,Temora,NSW,2666,Government,Secondary,-34.441897,147.539525
42698,Junee High School,Junee,NSW,2663,Government,Secondary,-34.86919216,147.5909257
42699,Cootamundra High School,Cootamundra,NSW,2590,Government,Secondary,-34.635419,148.017191
42700,Deniliquin High School,Deniliquin,NSW,2710,Government,Secondary,-35.528099,144.955434
42701,James Fallon High School,North Albury,NSW,2640,Government,Secondary,-36.060244,146.928971
42702,Corowa High School,Corowa,NSW,2646,Government,Secondary,-35.99371481,146.381004
42703,Murrumburrah High School,Harden,NSW,2587,Government,Secondary,-34.559162,148.369808
42704,Tumut High School,Tumut,NSW,2720,Government,Secondary,-35.312212,148.219291
42705,Finley High School,Finley,NSW,2713,Government,Secondary,-35.64040474,145.5729775
42706,West Wyalong High School,West Wyalong,NSW,2671,Government,Secondary,-33.915793,147.202014
42707,Mount Austin High School,Wagga Wagga,NSW,2650,Government,Secondary,-35.14156468,147.3541332
42708,Gundagai High School,Gundagai,NSW,2722,Government,Secondary,-35.057144,148.099421
42709,Tumbarumba High School,Tumbarumba,NSW,2653,Government,Secondary,-35.783098,148.018245
42710,Barham High School,Barham,NSW,2732,Government,Secondary,-35.623,144.132055
42711,Wade High School,Griffith,NSW,2680,Government,Secondary,-34.282315,146.070718
42712,Kooringal High School,Kooringal,NSW,2650,Government,Secondary,-35.142886,147.381528
42713,Billabong High School,Culcairn,NSW,2660,Government,Secondary,-35.660874,147.043931
42714,Murray High School,Lavington,NSW,2641,Government,Secondary,-36.035173,146.946383
42715,Adaminaby Public School,Adaminaby,NSW,2629,Government,Primary,-35.993292,148.776721
42716,Albion Park Public School,Albion Park,NSW,2527,Government,Primary,-34.570257,150.77262
42718,Austinmer Public School,Austinmer,NSW,2515,Government,Primary,-34.305398,150.934991
42719,Avoca Public School,Avoca,NSW,2577,Government,Primary,-34.592273,150.479764
42720,Colo Vale Public School,Colo Vale,NSW,2575,Government,Primary,-34.401281,150.476178
42721,Balgownie Public School,Balgownie,NSW,2519,Government,Primary,-34.386984,150.872076
42722,Batemans Bay Public School,Surfside,NSW,2536,Government,Primary,-35.700051,150.188373
42723,Bega Valley Public School,Bega,NSW,2550,Government,Primary,-36.670545,149.839095
42724,Bemboka Public School,Bemboka,NSW,2550,Government,Primary,-36.631309,149.571075
42725,Berkeley Public School,Berkeley,NSW,2506,Government,Primary,-34.480214,150.856493
42726,Bermagui Public School,Bermagui,NSW,2546,Government,Primary,-36.420776,150.063625
42727,Berridale Public School,Berridale,NSW,2628,Government,Primary,-36.371444,148.827209
42728,Berrima Public School,Berrima,NSW,2577,Government,Primary,-34.485882,150.340775
42729,Berry Public School,Berry,NSW,2535,Government,Primary,-34.778317,150.689706
42731,Bigga Public School,Bigga,NSW,2583,Government,Primary,-34.0847,149.144602
42732,Binda Public School,Binda,NSW,2583,Government,Primary,-34.331463,149.368114
42733,Bodalla Public School,Bodalla,NSW,2545,Government,Primary,-36.09938,150.053879
42734,Bomaderry Public School,Bomaderry,NSW,2541,Government,Primary,-34.847379,150.608269
42735,Bombala Public School,Bombala,NSW,2632,Government,Primary,-36.918986,149.233792
42736,Boorowa Central School,Boorowa,NSW,2586,Government,Combined,-34.436712,148.726108
42737,Bowning Public School,Bowning,NSW,2582,Government,Primary,-34.769376,148.81153
42738,Bowral Public School,Bowral,NSW,2576,Government,Primary,-34.481178,150.419191
42739,Braidwood Central School,Braidwood,NSW,2622,Government,Combined,-35.440595,149.798888
42740,Breadalbane Public School,Breadalbane,NSW,2581,Government,Primary,-34.790546,149.487576
42741,Bredbo Public School,Bredbo,NSW,2626,Government,Primary,-35.95399,149.14797
42742,Bulli Public School,Bulli,NSW,2516,Government,Primary,-34.326951,150.912703
42743,Bundanoon Public School,Bundanoon,NSW,2578,Government,Primary,-34.657878,150.300442
42744,Bungendore Public School,Bungendore,NSW,2621,Government,Primary,-35.255619,149.444628
42745,Burrawang Public School,Burrawang,NSW,2577,Government,Primary,-34.5928471,150.5160426
42746,Cambewarra Public School,Cambewarra,NSW,2540,Government,Primary,-34.821537,150.556043
42747,Candelo Public School,Candelo,NSW,2550,Government,Primary,-36.768392,149.695674
42748,Captains Flat Public School,Captains Flat,NSW,2623,Government,Primary,-35.587956,149.449086
42749,Cobargo Public School,Cobargo,NSW,2550,Government,Primary,-36.386942,149.882818
42750,Coledale Public School,Coledale,NSW,2515,Government,Primary,-34.289546,150.947366
42751,Collector Public School,Collector,NSW,2581,Government,Primary,-34.914221,149.433144
42752,Coniston Public School,Coniston,NSW,2500,Government,Primary,-34.4388045,150.8871593
42753,Shoalhaven Heads Public School,Shoalhaven Heads,NSW,2535,Government,Primary,-34.853167,150.740088
42754,Cooma Public School,Cooma,NSW,2630,Government,Primary,-36.237474,149.125034
42755,Corrimal Public School,Corrimal,NSW,2518,Government,Primary,-34.36760689,150.8990455
42756,Crookwell Public School,Crookwell,NSW,2583,Government,Primary,-34.459938,149.469806
42757,Dalgety Public School,Dalgety,NSW,2628,Government,Primary,-36.502746,148.836675
42758,Dalton Public School,Dalton,NSW,2581,Government,Primary,-34.720369,149.17882
42759,Dapto Public School,Horsley,NSW,2530,Government,Primary,-34.496129,150.796948
42760,Delegate Public School,Delegate,NSW,2633,Government,Primary,-37.041739,148.937215
42761,Eden Public School,Eden,NSW,2551,Government,Primary,-37.06360564,149.9062919
42762,Exeter Public School,Exeter,NSW,2579,Government,Primary,-34.61612,150.321828
42763,Fairy Meadow Public School,Fairy Meadow,NSW,2519,Government,Primary,-34.390469,150.892302
42764,Falls Creek Public School,Falls Creek,NSW,2540,Government,Primary,-34.9661335,150.5937624
42765,Gerringong Public School,Gerringong,NSW,2534,Government,Primary,-34.749384,150.821499
42766,Windang Public School,Windang,NSW,2528,Government,Primary,-34.531496,150.86597
42767,Glenquarry Public School,Glenquarry,NSW,2576,Government,Primary,-34.522335,150.483539
42768,Goulburn Public School,Goulburn,NSW,2580,Government,Primary,-34.750563,149.717773
42769,Goulburn East Public School,Goulburn,NSW,2580,Government,Primary,-34.7626,149.730388
42770,Goulburn North Public School,Goulburn North,NSW,2580,Government,Primary,-34.744579,149.735043
42771,Goulburn South Public School,Goulburn,NSW,2580,Government,Primary,-34.76004,149.712314
42772,Gundaroo Public School,Gundaroo,NSW,2620,Government,Primary,-35.029909,149.267076
42773,Gunning Public School,Gunning,NSW,2581,Government,Primary,-34.783525,149.265602
42774,Helensburgh Public School,Helensburgh,NSW,2508,Government,Primary,-34.184207,150.988393
42775,Hill Top Public School,Hill Top,NSW,2575,Government,Primary,-34.354826,150.491396
42776,Huskisson Public School,Huskisson,NSW,2540,Government,Primary,-35.036821,150.668104
42777,Jamberoo Public School,Jamberoo,NSW,2533,Government,Primary,-34.644622,150.773003
42778,Jerangle Public School,Jerangle,NSW,2630,Government,Primary,-35.871132,149.364268
42779,Jindabyne Central School,Jindabyne,NSW,2627,Government,Combined,-36.416703,148.618901
42780,Kangaloon Public School,Kangaloon,NSW,2576,Government,Primary,-34.552607,150.529555
42781,Kangaroo Valley Public School,Kangaroo Valley,NSW,2577,Government,Primary,-34.73652,150.531996
42782,Keiraville Public School,Keiraville,NSW,2500,Government,Primary,-34.414114,150.873364
42783,Kiama Public School,Kiama,NSW,2533,Government,Primary,-34.669659,150.850567
42784,Laggan Public School,Laggan,NSW,2583,Government,Primary,-34.406246,149.527721
42785,Marulan Public School,Marulan,NSW,2579,Government,Primary,-34.713399,150.006603
42786,Merimbula Public School,Merimbula,NSW,2548,Government,Primary,-36.886525,149.916952
42787,Michelago Public School,Michelago,NSW,2620,Government,Primary,-35.705975,149.161716
42788,Milton Public School,Milton,NSW,2538,Government,Primary,-35.314149,150.435816
42789,Mittagong Public School,Mittagong,NSW,2575,Government,Primary,-34.448044,150.44438
42790,Mogo Public School,Mogo,NSW,2536,Government,Primary,-35.786091,150.140569
42791,Moruya Public School,Moruya,NSW,2537,Government,Primary,-35.912616,150.076453
42792,Moss Vale Public School,Moss Vale,NSW,2577,Government,Primary,-34.550639,150.366434
42793,Mount Keira Public School,Mount Keira,NSW,2500,Government,Primary,-34.411383,150.856224
42794,Mount Kembla Public School,Mount Kembla,NSW,2526,Government,Primary,-34.432399,150.817114
42795,Nimmitabel Public School,Nimmitabel,NSW,2631,Government,Primary,-36.510937,149.289599
42796,Narooma Public School,Narooma,NSW,2546,Government,Primary,-36.218595,150.137335
42797,Nowra Public School,Nowra,NSW,2541,Government,Primary,-34.879407,150.60052
42799,Otford Public School,Otford,NSW,2508,Government,Primary,-34.212198,151.001507
42800,Pambula Public School,Pambula,NSW,2549,Government,Primary,-36.92592476,149.8719173
42801,Penrose Public School,Penrose,NSW,2579,Government,Primary,-34.669731,150.221344
42802,Port Kembla Public School,Port Kembla,NSW,2505,Government,Primary,-34.482544,150.913255
42803,Primbee Public School,Primbee,NSW,2502,Government,Primary,-34.501421,150.882302
42804,Quaama Public School,Quaama,NSW,2550,Government,Primary,-36.464226,149.86705
42805,Queanbeyan Public School,Queanbeyan,NSW,2620,Government,Primary,-35.357526,149.236154
42807,Robertson Public School,Robertson,NSW,2577,Government,Primary,-34.589625,150.592483
42808,Rye Park Public School,Rye Park,NSW,2586,Government,Primary,-34.521629,148.906651
42809,Scarborough Public School,Scarborough,NSW,2515,Government,Primary,-34.26614161,150.9658388
42810,Shellharbour Public School,Shellharbour,NSW,2529,Government,Primary,-34.57867757,150.865616
42811,Stanwell Park Public School,Stanwell Park,NSW,2508,Government,Primary,-34.2291961,150.9842674
42812,Warrawong Public School,Warrawong,NSW,2502,Government,Primary,-34.481367,150.877847
42813,Sutton Public School,Sutton,NSW,2620,Government,Primary,-35.165611,149.254979
42815,Tallong Public School,Tallong,NSW,2579,Government,Primary,-34.72122599,150.0830382
42816,Tanja Public School,Tanja,NSW,2550,Government,Primary,-36.64029,149.975072
42817,Tarago Public School,Tarago,NSW,2580,Government,Primary,-35.067671,149.654751
42818,Taralga Public School,Taralga,NSW,2580,Government,Primary,-34.397974,149.820962
42819,Tathra Public School,Tathra,NSW,2550,Government,Primary,-36.73312739,149.9794887
42820,Terara Public School,Terara,NSW,2540,Government,Primary,-34.866633,150.63038
42821,Thirroul Public School,Thirroul,NSW,2515,Government,Primary,-34.31521,150.918701
42822,Central Tilba Public School,Central Tilba,NSW,2546,Government,Primary,-36.315664,150.07194
42823,Tirranna Public School,Goulburn,NSW,2580,Government,Primary,-34.821486,149.682068
42824,Tomerong Public School,Tomerong,NSW,2540,Government,Primary,-35.054973,150.587182
42825,Towamba Public School,Towamba,NSW,2550,Government,Primary,-37.084209,149.695158
42826,Ulladulla Public School,Ulladulla,NSW,2539,Government,Primary,-35.355186,150.469434
42827,Unanderra Public School,Cordeaux Heights,NSW,2526,Government,Primary,-34.445456,150.834704
42828,Wee Jasper Public School,Wee Jasper,NSW,2582,Government,Primary,-35.108785,148.673792
42829,Windellama Public School,Goulburn,NSW,2580,Government,Primary,-35.009988,149.833521
42830,Wingello Public School,Wingello,NSW,2579,Government,Primary,-34.688162,150.153487
42831,Wollongong West Public School,Wollongong,NSW,2500,Government,Primary,-34.424597,150.871509
42832,Wolumla Public School,Wolumla,NSW,2550,Government,Primary,-36.832664,149.811656
42833,Woonona Public School,Woonona,NSW,2517,Government,Primary,-34.345569,150.906806
42834,Wyndham Public School,Wyndham,NSW,2550,Government,Primary,-36.92962,149.64656
42835,Yass Public School,Yass,NSW,2582,Government,Primary,-34.837588,148.906865
42836,Sussex Inlet Public School,Sussex Inlet,NSW,2540,Government,Primary,-35.167302,150.584194
42837,St Georges Basin Public School,Basin View,NSW,2540,Government,Primary,-35.090698,150.563917
42838,Goulburn West Public School,Goulburn,NSW,2580,Government,Primary,-34.7593175,149.7017355
42839,Tarrawanna Public School,Tarrawanna,NSW,2518,Government,Primary,-34.380764,150.890246
42840,Gwynneville Public School,Gwynneville,NSW,2500,Government,Primary,-34.417233,150.879364
42841,Oak Flats Public School,Oak Flats,NSW,2529,Government,Primary,-34.56257,150.817546
42842,Towradgi Public School,Fairy Meadow,NSW,2519,Government,Primary,-34.38968308,150.902118
42843,Lake Illawarra South Public School,Lake Illawarra,NSW,2528,Government,Primary,-34.539523,150.859302
42844,Greenwell Point Public School,Greenwell Point,NSW,2540,Government,Primary,-34.907445,150.730396
42845,Corrimal East Public School,Corrimal,NSW,2518,Government,Primary,-34.377988,150.906532
42846,Mount St Thomas Public School,Wollongong,NSW,2500,Government,Primary,-34.436911,150.870048
42847,Cooma North Public School,Cooma North,NSW,2630,Government,Primary,-36.217908,149.130576
42848,Wollongong Public School,Wollongong,NSW,2500,Government,Primary,-34.422861,150.896726
42849,Waniora Public School,Bulli,NSW,2516,Government,Primary,-34.336784,150.919146
