abs_ssc,name,state,area
"SSC10584",Brocklesby,New South Wales,198.99
"SSC10585",Brockley,New South Wales,74.32
"SSC10586",Brodies Plains,New South Wales,31.49
"SSC10587",Brogans Creek,New South Wales,49.67
"SSC10588",Brogers Creek,New South Wales,10.70
"SSC10589",Brogo,New South Wales,395.80
"SSC10590",Broke,New South Wales,179.65
"SSC10591",Broken Head,New South Wales,26.10
"SSC10592",Broken Hill,New South Wales,13040.19
"SSC10593",Brombin,New South Wales,11.87
"SSC10594",Bronte,New South Wales,1.33
"SSC10595",Brookdale,New South Wales,149.56
"SSC10596",Brookfield,New South Wales,37.57
"SSC10597",Brooklana,New South Wales,89.80
"SSC10598",Brooklet,New South Wales,13.10
"SSC10599",Brooklyn,New South Wales,32.14
"SSC10600",Brookong,New South Wales,181.88
"SSC10601",Brookvale,New South Wales,2.20
"SSC10602",Brooman,New South Wales,87.89
"SSC10603",Brooms Head,New South Wales,58.92
"SSC10604",Broughams Gate,New South Wales,6834.16
"SSC10605",Broughton,New South Wales,6.98
"SSC10606",Broughton Vale,New South Wales,18.55
"SSC10607",Broughton Village,New South Wales,9.56
"SSC10608",Broulee,New South Wales,18.03
"SSC10609",Brownlow Hill,New South Wales,9.81
"SSC10610",Browns Creek,New South Wales,55.51
"SSC10611",Browns Mountain,New South Wales,12.55
"SSC10612",Brownsville,New South Wales,0.97
"SSC10613",Brucedale,New South Wales,49.20
"SSC10614",Bruie Plains,New South Wales,216.61
"SSC10615",Bruinbun,New South Wales,154.68
"SSC10616",Brumby Plains,New South Wales,40.71
"SSC10617",Brundee,New South Wales,8.42
"SSC10618",Brungle,New South Wales,30.88
"SSC10619",Brungle Creek,New South Wales,59.97
"SSC10620",Brunkerville,New South Wales,14.36
"SSC10621",Brunswick Heads,New South Wales,14.29
"SSC10622",Brushgrove,New South Wales,2.63
"SSC10623",Brushy Creek,New South Wales,90.18
"SSC10624",Buangla,New South Wales,34.66
"SSC10625",Bucca,New South Wales,84.29
"SSC10626",Bucca Wauka,New South Wales,44.27
"SSC10627",Buccarumbi,New South Wales,297.51
"SSC10628",Buchanan,New South Wales,30.54
"SSC10629",Buckajo,New South Wales,74.69
"SSC10630",Buckaroo,New South Wales,34.16
"SSC10631",Buckenbowra,New South Wales,268.33
"SSC10632",Buckenderra,New South Wales,84.25
"SSC10633",Buckendoon,New South Wales,12.77
"SSC10634",Bucketty,New South Wales,21.18
"SSC10635",Buckra Bendinni,New South Wales,95.66
"SSC10636",Budawang,New South Wales,198.79
"SSC10637",Buddabadah,New South Wales,827.50
"SSC10638",Budden,New South Wales,84.91
"SSC10639",Budderoo,New South Wales,40.50
"SSC10640",Buddong,New South Wales,132.85
"SSC10641",Budgee Budgee,New South Wales,30.22
"SSC10642",Budgewoi,New South Wales,2.81
"SSC10643",Budgewoi Peninsula,New South Wales,3.05
"SSC10644",Budgong,New South Wales,42.41
"SSC10645",Buff Point,New South Wales,2.09
"SSC10646",Bugaldie,New South Wales,368.34
"SSC10647",Bukalong,New South Wales,72.23
"SSC10648",Bukkulla,New South Wales,274.05
"SSC10649",Bulahdelah,New South Wales,172.14
"SSC10650",Bulee,New South Wales,56.02
"SSC10651",Bulga,New South Wales,127.34
"SSC10652",Bulga Forest,New South Wales,257.13
"SSC10653",Bulgary,New South Wales,75.57
"SSC10654",Bulla,New South Wales,2329.52
"SSC10655",Bulla Creek,New South Wales,62.81
"SSC10656",Bullaburra,New South Wales,6.14
"SSC10657",Bullagreen,New South Wales,447.78
"SSC10658",Bullarah,New South Wales,1605.01
"SSC10659",Bullatale,New South Wales,533.03
"SSC10660",Bullawa Creek,New South Wales,161.79
"SSC10661",Bulldog,New South Wales,36.70
"SSC10662",Bulli,New South Wales,8.66
"SSC10663",Bulliac,New South Wales,58.09
"SSC10664",Bullio,New South Wales,107.79
"SSC10665",Bulyeroi,New South Wales,157.02
"SSC10666",Bumbaldry,New South Wales,244.66
"SSC10667",Bumbalong,New South Wales,50.23
"SSC10668",Bundabah,New South Wales,3.09
"SSC10669",Bundagen,New South Wales,23.63
"SSC10670",Bundanoon,New South Wales,58.88
"SSC10671",Bundarra,New South Wales,971.41
"SSC10672",Bundeena,New South Wales,1.18
"SSC10673",Bundella,New South Wales,344.42
"SSC10674",Bundemar,New South Wales,455.56
"SSC10675",Bundewallah,New South Wales,5.93
"SSC10676",Bundook,New South Wales,50.59
"SSC10677",Bundure,New South Wales,501.37
"SSC10678",Bungaba,New South Wales,121.99
"SSC10679",Bungabbee,New South Wales,8.60
"SSC10680",Bungalora,New South Wales,3.35
"SSC10681",Bungarby,New South Wales,318.65
"SSC10682",Bungarribee,New South Wales,2.46
"SSC10683",Bungawalbin,New South Wales,68.93
"SSC10684",Bungendore,New South Wales,297.44
"SSC10685",Bungonia,New South Wales,325.05
"SSC10686",Bungowannah,New South Wales,117.49
"SSC10687",Bungwahl,New South Wales,61.30
"SSC10688",Bunnaloo,New South Wales,329.45
"SSC10689",Bunnan,New South Wales,203.64
"SSC10690",Bunyah,New South Wales,139.24
"SSC10691",Bunyan,New South Wales,74.33
"SSC10692",Burcher,New South Wales,533.42
"SSC10693",Bureen,New South Wales,35.01
"SSC10694",Burnt Bridge,New South Wales,3.92
"SSC10695",Burnt Yards,New South Wales,47.87
"SSC10696",Buronga,New South Wales,15.46
"SSC10697",Burra (Queanbeyan-Palerang Regional - NSW),New South Wales,98.95
"SSC10698",Burra (Snowy Valleys - NSW),New South Wales,94.78
"SSC10699",Burra Creek,New South Wales,265.15
"SSC10700",Burraboi,New South Wales,307.59
"SSC10701",Burradoo,New South Wales,12.44
"SSC10702",Burraga,New South Wales,113.39
"SSC10703",Burragate,New South Wales,75.56
"SSC10704",Burrandana,New South Wales,39.56
"SSC10705",Burraneer,New South Wales,1.45
"SSC10706",Burrangong,New South Wales,19.35
"SSC10707",Burrapine,New South Wales,38.90
"SSC10708",Burrawang,New South Wales,18.62
"SSC10709",Burrell Creek,New South Wales,33.38
"SSC10710",Burren Junction,New South Wales,1354.26
"SSC10711",Burrier,New South Wales,12.15
"SSC10712",Burrill Lake,New South Wales,4.30
"SSC10713",Burringbar,New South Wales,25.91
"SSC10714",Burrinjuck,New South Wales,116.06
"SSC10715",Burroway,New South Wales,431.89
"SSC10716",Burrumbuttock,New South Wales,177.86
"SSC10717",Burrundulla,New South Wales,18.86
"SSC10718",Burwood,New South Wales,2.43
"SSC10719",Burwood Heights,New South Wales,0.23
"SSC10720",Busby,New South Wales,1.21
"SSC10721",Busbys Flat,New South Wales,161.37
"SSC10722",Bushells Ridge,New South Wales,6.88
"SSC10723",Buttaba,New South Wales,1.93
"SSC10724",Buttai,New South Wales,7.08
"SSC10725",Butterwick,New South Wales,12.05
"SSC10726",Buxton,New South Wales,12.79
"SSC10727",Byabarra,New South Wales,108.65
"SSC10728",Byadbo Wilderness,New South Wales,604.93
"SSC10729",Byangum,New South Wales,9.12
"SSC10730",Bylong,New South Wales,132.69
"SSC10731",Byng,New South Wales,37.88
"SSC10732",Byrock,New South Wales,3580.80
"SSC10733",Byron Bay,New South Wales,19.07
"SSC10734",Byrrill Creek,New South Wales,21.91
"SSC10735",Bywong,New South Wales,94.39
"SSC10736",Cabarita,New South Wales,0.50
"SSC10737",Cabarita Beach,New South Wales,1.43
"SSC10738",Cabbage Tree Island (Ballina - NSW),New South Wales,0.54
"SSC10739",Cabbage Tree Island (Mid-Coast - NSW),New South Wales,2.15
"SSC10740",Cabramatta,New South Wales,5.04
"SSC10741",Cabramatta West,New South Wales,1.83
"SSC10742",Cabramurra,New South Wales,341.38
"SSC10743",Caddens,New South Wales,1.69
"SSC10744",Cadgee,New South Wales,22.59
"SSC10745",Cadia,New South Wales,13.63
"SSC10746",Caffreys Flat,New South Wales,65.22
"SSC10747",Cairncross,New South Wales,21.20
"SSC10748",Calala,New South Wales,61.21
"SSC10749",Calamia,New South Wales,91.81
"SSC10750",Calderwood,New South Wales,14.25
"SSC10751",Caldwell,New South Wales,370.49
"SSC10752",Calga,New South Wales,17.54
"SSC10753",Califat,New South Wales,46.51
"SSC10754",Calimo,New South Wales,375.79
"SSC10755",Callaghan,New South Wales,1.79
"SSC10756",Callaghans Creek,New South Wales,64.68
"SSC10757",Callala Bay,New South Wales,7.65
"SSC10758",Callala Beach,New South Wales,4.40
"SSC10759",Calliope,New South Wales,16.73
"SSC10760",Caloola,New South Wales,132.36
"SSC10761",Cambalong,New South Wales,56.38
"SSC10762",Camberwell,New South Wales,25.36
"SSC10763",Cambewarra,New South Wales,18.31
"SSC10764",Cambewarra Village,New South Wales,1.00
"SSC10765",Camboon,New South Wales,26.22
"SSC10766",Cambra,New South Wales,57.55
"SSC10767",Cambridge Gardens,New South Wales,0.77
"SSC10768",Cambridge Park,New South Wales,2.62
"SSC10769",Cambridge Plateau,New South Wales,40.78
"SSC10770",Camden,New South Wales,4.64
"SSC10771",Camden Head,New South Wales,2.64
"SSC10772",Camden Park,New South Wales,10.37
"SSC10773",Camden South,New South Wales,4.24
"SSC10774",Camellia,New South Wales,0.56
"SSC10775",Cameron Park,New South Wales,12.18
"SSC10776",Camerons Creek,New South Wales,161.12
"SSC10777",Camira,New South Wales,71.24
"SSC10778",Cammeray,New South Wales,1.55
"SSC10779",Camp Creek,New South Wales,396.07
"SSC10780",Campbelltown,New South Wales,11.39
"SSC10781",Camperdown,New South Wales,1.52
"SSC10782",Campsie,New South Wales,3.37
"SSC10783",Campvale,New South Wales,14.84
"SSC10784",Cams Wharf,New South Wales,0.83
"SSC10785",Canada Bay,New South Wales,0.32
"SSC10786",Canadian Lead,New South Wales,22.78
"SSC10787",Canbelego,New South Wales,2849.78
"SSC10788",Candelo,New South Wales,96.85
"SSC10789",Cangai,New South Wales,129.54
"SSC10790",Caniaba,New South Wales,30.12
"SSC10791",Canley Heights,New South Wales,2.61
"SSC10792",Canley Vale,New South Wales,2.89
"SSC10793",Canobolas,New South Wales,71.02
"SSC10794",Canoelands,New South Wales,63.45
"SSC10795",Canonba,New South Wales,704.91
"SSC10796",Canowindra,New South Wales,765.38
"SSC10797",Canterbury,New South Wales,1.96
"SSC10798",Canton Beach,New South Wales,0.83
"SSC10799",Canyonleigh,New South Wales,257.82
"SSC10800",Caparra,New South Wales,31.06
"SSC10801",Capeen Creek,New South Wales,43.85
"SSC10802",Capertee,New South Wales,214.03
"SSC10803",Capoompeta,New South Wales,71.88
"SSC10804",Captains Flat,New South Wales,166.91
"SSC10805",Carabost,New South Wales,205.99
"SSC10806",Caragabal,New South Wales,538.87
"SSC10807",Carcalgong,New South Wales,74.66
"SSC10808",Carcoar,New South Wales,124.07
"SSC10809",Cardiff,New South Wales,5.16
"SSC10810",Cardiff Heights,New South Wales,1.32
"SSC10811",Cardiff South,New South Wales,1.38
"SSC10812",Carey Bay,New South Wales,0.49
"SSC10813",Cargo,New South Wales,253.37
"SSC10814",Carinda,New South Wales,3378.21
"SSC10815",Caringbah,New South Wales,4.09
"SSC10816",Caringbah South,New South Wales,4.09
"SSC10817",Carlaminda,New South Wales,79.25
"SSC10818",Carlingford,New South Wales,8.53
"SSC10819",Carlton,New South Wales,2.07
"SSC10820",Carnes Hill,New South Wales,1.32
"SSC10821",Carnham,New South Wales,63.59
"SSC10822",Carool,New South Wales,7.34
"SSC10823",Caroona,New South Wales,221.24
"SSC10824",Carrabolla,New South Wales,215.08
"SSC10825",Carrai,New South Wales,257.40
"SSC10826",Carramar,New South Wales,1.02
"SSC10827",Carrathool,New South Wales,2406.88
"SSC10828",Carrick,New South Wales,84.46
"SSC10829",Carrington (Mid-Coast - NSW),New South Wales,3.48
"SSC10830",Carrington (Newcastle - NSW),New South Wales,2.04
"SSC10831",Carrington Falls,New South Wales,14.59
"SSC10832",Carroll,New South Wales,250.95
"SSC10833",Carrowbrook,New South Wales,94.31
"SSC10834",Carrs Creek,New South Wales,5.49
"SSC10835",Carrs Island,New South Wales,1.40
"SSC10836",Carrs Peninsula,New South Wales,3.12
"SSC10837",Carss Park,New South Wales,0.63
"SSC10838",Cartwright,New South Wales,0.96
"SSC10839",Cartwrights Hill,New South Wales,2.86
"SSC10840",Carwell,New South Wales,54.21
"SSC10841",Carwoola,New South Wales,84.41
"SSC10842",Cascade,New South Wales,85.45
"SSC10843",Casino,New South Wales,80.03
"SSC10844",Cassilis,New South Wales,983.02
"SSC10845",Castle Cove,New South Wales,2.34
"SSC10846",Castle Doyle,New South Wales,90.98
"SSC10847",Castle Hill,New South Wales,18.81
"SSC10848",Castle Rock,New South Wales,91.15
"SSC10849",Castlecrag,New South Wales,1.51
"SSC10850",Castlereagh,New South Wales,32.14
"SSC10851",Casuarina,New South Wales,2.68
"SSC10852",Casula,New South Wales,7.07
"SSC10853",Catalina,New South Wales,3.84
"SSC10854",Cataract,New South Wales,204.65
"SSC10855",Cathcart,New South Wales,188.22
"SSC10856",Catherine Field,New South Wales,9.82
"SSC10857",Catherine Hill Bay,New South Wales,8.64
"SSC10858",Cathundral,New South Wales,224.25
"SSC10859",Cattai,New South Wales,22.70
"SSC10860",Cattle Creek,New South Wales,217.39
"SSC10861",Cavan,New South Wales,141.07
"SSC10862",Caves Beach,New South Wales,2.43
"SSC10863",Cawdor,New South Wales,28.32
"SSC10864",Cawongla,New South Wales,35.88
"SSC10865",Cecil Hills,New South Wales,6.22
"SSC10866",Cecil Park,New South Wales,10.98
"SSC10867",Cedar Brush Creek,New South Wales,40.68
"SSC10868",Cedar Creek (Cessnock - NSW),New South Wales,107.43
"SSC10869",Cedar Creek (Tweed - NSW),New South Wales,6.22
"SSC10870",Cedar Party,New South Wales,38.40
"SSC10871",Cedar Point,New South Wales,37.44
"SSC10872",Cells River,New South Wales,182.64
"SSC10873",Centennial Park,New South Wales,2.23
"SSC10874",Central Colo,New South Wales,11.76
"SSC10875",Central Macdonald,New South Wales,12.93
"SSC10876",Central Mangrove,New South Wales,23.01
"SSC10877",Central Tilba,New South Wales,39.35
"SSC10878",Cessnock,New South Wales,35.24
"SSC10879",Chaelundi,New South Wales,326.94
"SSC10880",Chain Valley Bay,New South Wales,5.60
"SSC10881",Chakola,New South Wales,120.45
"SSC10882",Chambigne,New South Wales,193.98
"SSC10883",Charbon,New South Wales,5.19
"SSC10884",Charles Sturt University,New South Wales,3.51
"SSC10885",Charlestown,New South Wales,7.12
"SSC10886",Charleys Forest,New South Wales,89.03
"SSC10887",Charlotte Bay,New South Wales,9.69
"SSC10888",Charlton,New South Wales,55.62
"SSC10889",Charmhaven,New South Wales,7.07
"SSC10890",Chatham Valley,New South Wales,46.88
"SSC10891",Chatsbury,New South Wales,99.32
"SSC10892",Chatswood,New South Wales,5.01
"SSC10893",Chatswood West,New South Wales,0.81
"SSC10894",Chatsworth,New South Wales,13.33
"SSC10895",Cheero Point,New South Wales,0.18
"SSC10896",Cheltenham,New South Wales,1.65
"SSC10897",Cherry Tree Hill,New South Wales,102.69
"SSC10898",Cherrybrook,New South Wales,8.26
"SSC10899",Chester Hill,New South Wales,3.98
"SSC10900",Chichester,New South Wales,218.35
"SSC10901",Chifley,New South Wales,1.06
"SSC10902",Chilcotts Creek,New South Wales,49.12
"SSC10903",Chilcotts Grass,New South Wales,2.12
"SSC10904",Chillingham,New South Wales,8.37
"SSC10905",Chinderah,New South Wales,14.88
"SSC10906",Chinnock,New South Wales,13.11
"SSC10907",Chippendale,New South Wales,0.46
"SSC10908",Chipping Norton,New South Wales,7.13
"SSC10909",Chisholm,New South Wales,7.62
"SSC10910",Chiswick,New South Wales,0.51
"SSC10911",Chittaway Bay,New South Wales,1.12
"SSC10912",Chittaway Point,New South Wales,1.62
"SSC10913",Chowan Creek,New South Wales,12.51
"SSC10914",Chullora,New South Wales,1.99
"SSC10915",Church Point,New South Wales,0.72
"SSC10916",Clandulla,New South Wales,71.44
"SSC10917",Clare,New South Wales,1808.76
"SSC10918",Claremont Meadows,New South Wales,3.04
"SSC10919",Clarence,New South Wales,17.18
"SSC10920",Clarence Town,New South Wales,91.95
"SSC10921",Clarendon,New South Wales,4.72
"SSC10922",Clarenza,New South Wales,64.69
"SSC10923",Clareville,New South Wales,0.50
"SSC10924",Claymore,New South Wales,1.42
"SSC10925",Clear Creek,New South Wales,52.97
"SSC10926",Clear Range,New South Wales,47.43
"SSC10927",Clearfield,New South Wales,36.15
"SSC10928",Clemton Park,New South Wales,0.37
"SSC10929",Clergate,New South Wales,30.08
"SSC10930",Cleveland,New South Wales,3.23
"SSC10931",Clifden,New South Wales,41.77
"SSC10932",Cliftleigh,New South Wales,4.29
"SSC10933",Clifton,New South Wales,0.24
"SSC10934",Clifton Grove,New South Wales,43.11
"SSC10935",Clontarf,New South Wales,0.86
"SSC10936",Clothiers Creek,New South Wales,9.94
"SSC10937",Clouds Creek,New South Wales,244.60
"SSC10938",Clovelly,New South Wales,0.79
"SSC10939",Clunes,New South Wales,23.52
"SSC10940",Clybucca,New South Wales,85.25
"SSC10941",Clyde,New South Wales,0.67
"SSC10942",Clydesdale,New South Wales,6.03
"SSC10943",Coal Point,New South Wales,1.37
"SSC10944",Coalcliff,New South Wales,1.90
"SSC10945",Coaldale,New South Wales,93.94
"SSC10946",Coasters Retreat,New South Wales,0.12
"SSC10947",Cobaki,New South Wales,7.62
"SSC10948",Cobaki Lakes,New South Wales,9.90
"SSC10949",Cobar,New South Wales,2186.32
"SSC10950",Cobar Park,New South Wales,0.82
"SSC10951",Cobargo,New South Wales,104.03
"SSC10952",Cobark,New South Wales,140.37
"SSC10953",Cobbadah,New South Wales,275.48
"SSC10954",Cobbitty,New South Wales,52.16
"SSC10955",Cobramunga,New South Wales,104.57
"SSC10956",Cockwhy,New South Wales,41.69
"SSC10957",Codrington,New South Wales,19.25
"SSC10958",Coffee Camp,New South Wales,21.19
"SSC10959",Coffs Harbour,New South Wales,46.05
"SSC10960",Coggan,New South Wales,33.55
"SSC10961",Cogra Bay,New South Wales,0.57
"SSC10962",Coila,New South Wales,8.67
"SSC10963",Coldstream,New South Wales,11.06
"SSC10964",Coleambally,New South Wales,1865.22
"SSC10965",Colebee,New South Wales,3.48
"SSC10966",Coledale,New South Wales,2.10
"SSC10967",Colinroobie,New South Wales,296.12
"SSC10968",Colinton,New South Wales,86.89
"SSC10969",Collarenebri,New South Wales,5044.61
"SSC10970",Collaroy,New South Wales,2.68
"SSC10971",Collaroy Plateau,New South Wales,1.22
"SSC10972",Collector,New South Wales,112.70
"SSC10973",Collendina,New South Wales,176.06
"SSC10974",Collerina,New South Wales,1588.90
"SSC10975",Collie,New South Wales,719.17
"SSC10976",Collingullie,New South Wales,147.38
"SSC10977",Collingwood,New South Wales,19.76
"SSC10978",Collins Creek,New South Wales,34.01
"SSC10979",Collombatti,New South Wales,199.99
"SSC10980",Collum Collum,New South Wales,48.11
"SSC10981",Colly Blue,New South Wales,42.92
"SSC10982",Colo (Bathurst Regional - NSW),New South Wales,60.82
"SSC10983",Colo (Hawkesbury - NSW),New South Wales,6.90
"SSC10984",Colo Heights,New South Wales,524.08
"SSC10985",Colo Vale,New South Wales,65.74
"SSC10986",Colongra,New South Wales,7.89
"SSC10987",Colyton,New South Wales,3.36
"SSC10988",Comara,New South Wales,456.81
"SSC10989",Combaning,New South Wales,171.85
"SSC10990",Combara,New South Wales,282.65
"SSC10991",Comberton,New South Wales,60.86
"SSC10992",Comboyne,New South Wales,100.17
"SSC10993",Come By Chance,New South Wales,761.96
"SSC10994",Comerong Island,New South Wales,14.03
"SSC10995",Commissioners Creek,New South Wales,13.61
"SSC10996",Como,New South Wales,1.60
"SSC10997",Comobella,New South Wales,117.37
"SSC10998",Conargo,New South Wales,850.27
"SSC10999",Concord,New South Wales,5.06
"SSC11000",Concord West,New South Wales,2.54
"SSC11001",Condell Park,New South Wales,3.89
"SSC11002",Condobolin,New South Wales,4966.85
"SSC11003",Condong,New South Wales,3.82
"SSC11004",Coneac,New South Wales,45.13
"SSC11005",Congarinni,New South Wales,31.21
"SSC11006",Congarinni North,New South Wales,31.45
"SSC11007",Congewai,New South Wales,67.18
"SSC11008",Congo,New South Wales,10.12
"SSC11009",Conimbia,New South Wales,583.49
"SSC11010",Coniston,New South Wales,1.05
"SSC11011",Conjola,New South Wales,42.59
"SSC11012",Conjola Park,New South Wales,2.90
"SSC11013",Connells Point,New South Wales,1.03
"SSC11014",Constitution Hill,New South Wales,1.19
"SSC11015",Coogee,New South Wales,1.92
"SSC11016",Cookamidgera,New South Wales,180.97
"SSC11017",Cookardinia,New South Wales,189.69
"SSC11018",Cooks Gap,New South Wales,44.23
